Code_departement,annee,[age_moyen]0 à 4 ans,[age_moyen]5 à 9 ans,[age_moyen]10 à 14 ans,[age_moyen]15 à 19 ans,[age_moyen]20 à 24 ans,[age_moyen]25 à 29 ans,[age_moyen]30 à 34 ans,[age_moyen]35 à 39 ans,[age_moyen]40 à 44 ans,[age_moyen]45 à 49 ans,[age_moyen]50 à 54 ans,[age_moyen]55 à 59 ans,[age_moyen]60 à 64 ans,[age_moyen]65 à 69 ans,[age_moyen]70 à 74 ans,[age_moyen]75 à 79 ans,[age_moyen]80 ans et plus,[delinquance]nombre,[delinquance]taux_pour_mille,[taux_chomage]Taux_moyen,[equipement_sportif]nb_equipements,[etablissement_culturel]nombre_etablissements,"[niveau_etude]Aucun diplôme, CEP",[niveau_etude]Brevet des collèges,"[niveau_etude]CAP, BEP ou équivalent",[niveau_etude]Baccalauréat ou équivalent,[niveau_etude]Diplôme de niveau bac+2,[niveau_etude]Diplôme de niveau bac+3 ou bac+4,[niveau_etude]Diplôme de niveau bac+5 ou plus,[categorie_professionnelle] Agriculteurs,"[categorie_professionnelle] Artisans, commerçants et patron",[categorie_professionnelle] Autres,[categorie_professionnelle] Cadres et professions supérieures,[categorie_professionnelle] Employés,[categorie_professionnelle] Employés peu qualifiés,[categorie_professionnelle] Employés qualifiés,[categorie_professionnelle] Ouvriers peu qualifiés,[categorie_professionnelle] Ouvriers qualifiés,[categorie_professionnelle] Professions intermédiaires,[pouvoir_achat]Pouvoir d'achat du RDB,[pouvoir_achat]Revenu disponible brut (RDB),[compte_publique]depenses,[compte_publique]population,[compte_publique]euros_par_habitant,[Spécialistes]EFFECTIF,[Spécialistes]DENSITE /100 000 hab.,[Généralistes et MEP]EFFECTIF,[Généralistes et MEP]DENSITE /100 000 hab.,[Auxiliaires médicaux]EFFECTIF,[Auxiliaires médicaux]DENSITE /100 000 hab.,[Sages-femmes]EFFECTIF,[Sages-femmes]DENSITE /100 000 hab.,[Dentistes et ODF]EFFECTIF,[Dentistes et ODF]DENSITE /100 000 hab.,[Laboratoires]EFFECTIF,[Laboratoires]DENSITE /100 000 hab.
60,2021,49439,56168,58154,53081,43416,43996,52070,53768,53480,57636,56197,54997,49033,45188,40898,22626,38691,30355,2.1888691666666666,7.825,4308.0,560,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,7414557471.71,477371325.0,15.532054573470662,1950,234.0899841899226,1062,127.489006774204,2876,345.25271514370127,55,6.602538015613201,574.0,68.90648765385414,88,10.564060824981123
61,2021,12364,14797,16694,16035,12530,12019,13036,14635,14647,17131,18556,19621,20199,20148,19500,11255,23806,7637,1.5897182,7.125,1529.0,220,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,3066615601.32,149792478.0,20.472427202385955,499,182.64071387264195,368,134.69295131289024,1224,448.00046849722196,10,3.660134546545931,188.0,68.8105294750635,22,8.052296002401048
62,2021,79419,94304,100174,93879,81694,75158,87298,92722,88517,97035,93964,95478,93055,88128,80785,40250,79581,53557,2.165450338888889,8.925,5563.0,762,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,15646006720.39,815873908.0,19.176991158773518,3999,274.5519393363107,2456,168.6170450137482,9972,684.6291420509352,102,7.002825159365764,1300.0,89.25169320760287,138,9.47441050973015
63,2021,32566,35889,38433,41790,40152,35684,38456,39899,39693,43643,43237,43015,42289,40942,39861,24012,42724,22150,1.9623965944444446,6.8,4220.0,765,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,6933079812.05,549715536.0,12.612122739878322,2538,377.40113666441636,1258,187.06486600623944,4070,605.2098606084219,81,12.044717127587754,868.0,129.07178354007618,22,3.271404651937415
64,2021,31133,35931,38876,38305,33246,33074,37984,40831,42610,45822,47861,48465,47194,45207,44241,28585,53662,19762,1.668026661111111,6.325,5847.0,955,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,6629723362.67,424815680.0,15.606117369937946,3727,538.7628836173873,1579,228.25505587117104,6958,1005.8256356881623,83,11.998207496711334,1114.0,161.036182546222,112,16.19035228471891
65,2021,9505,11095,12373,12625,11416,9953,11172,12273,12620,14587,15880,16868,16858,16797,16254,10277,20403,6977,1.7352311888888887,8.7,1722.0,238,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,3056870960.95,125191304.0,24.41759821393026,670,290.0257127273672,427,184.83728258893402,2086,902.9755772377432,22,9.523232358212057,320.0,138.51974339217537,26,11.25472915061425
66,2021,22198,26776,28865,26902,22503,21420,24848,26528,27998,31298,31870,33164,33279,33712,34846,22566,38534,23609,2.7821070444444445,12.225,3670.0,497,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5951499882.42,273581475.0,21.75403097896157,2106,433.87254942356344,1114,229.5033333608023,5178,1066.7578636824364,49,10.09485039019687,618.0,127.31872532942175,62,12.77307600392257
67,2021,58592,64686,68150,69762,74870,71541,72908,73895,71088,76046,78533,78857,72607,65999,56766,35463,62899,35806,1.8119483833333332,6.725,4490.0,1299,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,,,,5516,476.9373634944049,2507,216.76612949247155,8142,703.9927508287608,130,11.24036570962158,1774.0,153.38775976052835,226,19.540943464419055
68,2021,39112,45028,47567,43971,38695,39478,46012,48362,47673,52292,54932,54613,50266,46957,40599,25879,45647,22366,1.6867105111111111,7.775,3567.0,562,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,,,,2716,353.38953389273667,1251,162.77257249624947,3814,496.2546694649844,75,9.758547511765556,876.0,113.97983493742169,120,15.61367601882489
69,2021,110626,120377,118925,125469,140821,133909,131126,127188,119903,118699,115064,108569,94157,84465,83934,58089,102371,108432,3.4204040944444447,7.1,5272.0,3561,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,4772188540.06,342114568.0,13.94909479581121,9842,514.7293016532319,3643,190.52619852903106,13228,691.8145907609176,298,15.585179017746706,2408.0,125.93661434474521,280,14.643792365668046
70,2021,11031,13187,14963,13504,10318,10197,11959,13533,13695,15937,16586,16699,16674,15972,15655,8823,15563,6482,1.6092314888888888,6.725,1773.0,130,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,2222324969.44,133496280.0,16.647092858617484,400,172.02007474272247,405,174.17032567700653,1030,442.9516924625103,18,7.740903363422512,142.0,61.067126533666475,20,8.601003737136123
71,2021,24999,29768,32314,29958,23842,23254,27592,30245,30078,35150,37383,39049,38869,39190,38340,23995,45262,15706,1.6776494833333335,6.55,3198.0,540,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5257355238.49,310708581.0,16.920534417071668,1542,282.1194452016825,772,141.24267943949343,2952,540.0885877012754,45,8.23305773934871,468.0,85.6238004892266,58,10.611496641827227
72,2021,29420,34295,37078,35355,30562,27362,30163,32346,32868,37454,37203,37303,36548,35652,33082,19764,39603,19028,1.9685624111111109,7.7,4838.0,435,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5224287145.94,370057680.0,14.117494186149576,1464,259.30412973708263,681,120.6189292014708,2146,380.1001792457509,52,9.210255974267962,394.0,69.78540103579955,32,5.667849830318746
73,2021,22375,25429,27646,26065,22808,22472,26136,28244,27875,30047,30816,30324,28354,26005,24528,16150,27194,15628,2.0039024111111114,6.5,2738.0,578,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5484009386.73,388308840.0,14.122803350884311,1739,393.39085270125366,982,222.14480583820077,3198,723.4410275667678,55,12.441918860591693,554.0,125.32405543214178,36,8.143801436023653
74,2021,49517,53842,54380,47433,40308,49747,59886,61634,59325,59880,58229,54618,46133,41034,39156,25931,40429,31852,2.210041322222222,6.425,4032.0,977,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,7494044532.19,465952464.0,16.08328125975958,2933,345.00808704602264,1509,177.50330833700926,4606,541.8026760770474,122,14.350830760182326,1068.0,125.62858403176003,98,11.527716512277607
75,2021,94910,92724,97099,112487,167273,204643,191696,147594,137931,138412,131573,127981,112280,100017,101049,66181,109261,241603,6.389343033333334,6.475,2719.0,17248,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,77946971013.22,6419596080.0,12.142036670509649,20571,961.3034585147859,5043,235.66444709980388,12340,576.6605745016022,271,12.664101757693208,4248.0,198.51329987705074,326,15.234306911468583
76,2021,67782,76130,78971,80601,76423,70786,75276,78249,72206,79204,79659,80731,78248,74864,69863,40809,76116,46960,2.1892329055555555,8.575,4708.0,1054,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,15712230541.8,998517814.0,15.73555355898738,4469,356.49443680420165,2227,177.6489395307579,5946,474.3154892006675,119,9.492691425307674,990.0,78.97281101726554,134,10.689249167993516
77,2021,89806,101344,103737,96640,85465,83064,95682,98702,96705,100148,96574,91143,78455,67163,60444,35368,57660,57344,2.4439591055555554,7.2,4459.0,1224,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,12064470065.11,810225990.0,14.890253107173221,3422,237.01409340377728,1752,121.3467830635353,5234,362.5165882160637,118,8.172899772544044,1236.0,85.6076620242749,136,9.419613297169406
78,2021,88211,100070,102620,94904,82400,81076,88950,95900,98431,104008,98709,94109,80016,67509,64102,42158,73192,55651,2.314095583333333,6.675000000000001,4458.0,1491,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,12076478943.38,876935904.0,13.771221919749335,4936,337.2255004239231,1972,134.7262331515349,5282,360.86407885720456,148,10.111299445449882,1620.0,110.67773717316763,210,14.34711407800321
79,2021,17463,21287,23989,21962,16430,16652,19364,21440,22477,25466,25405,26431,25819,24653,23064,14108,28577,10313,1.6146957166666667,5.65,2331.0,296,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,3119683112.75,216386298.0,14.41719342483506,838,223.8092440161741,585,156.2391500590237,1486,396.8741486969388,41,10.950094277640977,274.0,73.17867883106409,22,5.8756603441000355
80,2021,28479,33022,35140,38242,35980,31512,33184,34284,33154,37161,36923,35988,35548,33933,32539,18327,32836,21052,2.162429388888889,9.15,3304.0,400,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5942913845.56,363530094.0,16.347790578130237,2013,355.44772640589906,1169,206.41748244833383,2918,515.2491135878854,50,8.828805921656707,358.0,63.214250399062024,60,10.59456710598805
81,2021,17471,21563,23600,22783,17863,16533,19299,21896,23030,25758,26993,27432,27050,26515,25935,16546,33305,11522,1.7370212111111112,8.025,1924.0,439,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,4260255289.38,210729024.0,20.21674664701147,1212,308.36085343700233,655,166.64716089210933,3270,831.9636887285457,54,13.738849905609014,428.0,108.89310665927144,38,9.668079563206343
82,2021,13353,16077,18009,15740,11568,11299,13977,15764,16942,17987,17733,17698,16890,16593,15719,9851,18177,7915,1.7987151999999997,9.125,1633.0,218,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,2969455200.66,174575690.0,17.009557290937817,843,319.0571350713053,424,160.47476307263753,2078,786.4777303418415,23,8.704998940260998,254.0,96.13346655766495,26,9.840433584642868
83,2021,50085,57414,60033,55419,52202,49483,58719,62963,62419,69184,73228,75833,74003,73891,76613,55224,88624,49090,2.599642777777778,8.125,3515.0,1091,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,10716632700.75,657334260.0,16.303170780646667,4881,445.52394930830144,2287,208.75092646344714,10890,994.0085654512196,132,12.048588672135995,1580.0,144.21795531799145,206,18.803100503484963
84,2021,30256,34112,35636,32054,26851,27168,31920,33220,33691,36084,38128,39229,36441,35045,34195,23364,37172,23031,2.4355633277777775,10.1,2609.0,762,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,6969384238.29,426508614.0,16.34054743450035,2408,427.76340846431515,1014,180.129608049342,4338,770.613648637126,69,12.257340192706705,656.0,116.53355313645795,104,18.474831594804307
85,2021,31830,39873,45198,41141,29729,29234,34987,40536,42371,46066,45473,45715,48958,50273,49190,27635,51250,18487,1.5390237555555555,5.825,3628.0,688,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,5758531130.4,459066267.0,12.544008445734917,1511,216.07445202031755,956,136.70891868393355,3380,483.343248066627,76,10.868073033450784,666.0,95.23864000366083,50,7.150048048322885
86,2021,21100,24611,26647,29181,28904,23519,24130,25611,25082,28160,27514,27827,27985,27216,25503,15393,31002,14166,1.8652759666666665,6.35,2434.0,505,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,4032152575.88,243206985.0,16.579098564459407,1358,308.5213693078034,873,198.33516598358793,1780,404.3947256022755,40,9.08752192364664,378.0,85.87708217846075,22,4.9981370580056526
87,2021,16550,19148,20328,22251,21416,18250,19091,20653,20999,23466,24440,24777,25086,25351,25197,15236,29452,10581,1.6396900611111112,6.9,2188.0,354,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,3706442288.5099998,191566368.0,19.34808456832047,1437,388.5831722123822,853,230.6621057043577,2522,681.9810440637633,33,8.923621908843849,306.0,82.74631224564297,32,8.65320912372737
88,2021,16363,18894,21528,20960,16765,16275,18378,20169,20152,22973,24946,26273,26214,25729,24757,13294,27003,11705,1.8737940888888889,8.025,2312.0,268,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,4492477641.62,243532005.0,18.447175522658714,812,226.7048230613527,600,167.51587910937388,1728,482.4457318349969,33,9.213373351015564,366.0,102.1846862567181,34,9.492566482864522
89,2021,16713,19191,21084,18533,13829,14486,17400,19394,19249,21691,22935,22890,23337,22995,22599,12838,24221,12930,2.252297138888889,7.025,1958.0,317,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,3510770842.24,181299284.0,19.36450472821503,802,242.9758175439447,435,131.78862921647874,1508,456.8672479504596,20,6.059247320297873,216.0,65.43987105921703,20,6.059247320297873
90,2021,7181,8208,8931,8913,8180,7912,8019,8621,8442,9241,9508,9064,8759,8107,7577,4449,8542,4263,1.7922585055555555,8.9,799.0,96,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,1514127944.92,68581216.0,22.077881280495234,547,397.1999941908593,207,150.3115151691186,600,435.6855512148365,13,9.439853609654792,118.0,85.68482507225119,12,8.71371102429673
91,2021,83883,91980,91823,84904,82852,80699,87562,87701,86280,90601,85484,83274,70806,57484,53928,34335,60172,53010,2.476318477777778,6.75,4064.0,1069,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,12513237540.28,1022601840.0,12.236666364965664,3991,303.4048854952547,1801,136.91611094386212,4802,365.05894766930925,133,10.110962107459002,1140.0,86.66538949250572,168,12.771741609421897
92,2021,97837,102943,100436,96821,104065,113380,123436,121432,116563,114952,106090,99986,83237,68249,65232,42487,78145,75113,2.716302088888889,6.55,3268.0,3857,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,16719189924.18,899524450.0,18.586698698606803,6850,416.89996835211923,2248,136.81622319059326,6300,383.4262482654527,170,10.346422572242375,2142.0,130.36492441025393,206,12.537429705187817
93,2021,119863,126385,120412,112615,109535,113213,125539,124227,118655,109970,101763,95213,81574,67423,55417,32767,54099,114792,4.134294911111111,10.9,2359.0,2490,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,21275611836.49,862332816.0,24.67215840767679,3907,232.78579714686953,1819,108.37915664452412,4122,245.5958678882509,136,8.103114515478438,972.0,57.91343609591942,168,10.009729695591012
94,2021,86778,91879,90182,88910,94967,97703,102128,100047,95651,95178,89976,87800,75374,61983,55824,35361,65626,72139,3.0512725722222225,7.7,2703.0,1903,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,15280353186.42,950253200.0,16.0802964793173,4520,315.1250983894458,1811,126.25919318214301,5200,362.5332990321058,112,7.808409517614586,1314.0,91.60937594772828,182,12.688665466123703
95,2021,87106,92861,91592,83923,77545,76914,85599,88821,85597,83527,79035,76784,67381,55650,48422,28144,47706,59802,2.8791954166666667,8.7,3500.0,955,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,10992058537.25,740598293.0,14.842133233555806,3278,256.7890866988267,1552,121.57921371463667,4488,351.57700460778955,107,8.382072079552914,1080.0,84.60409201791727,144,11.280545602388969
971,2021,19154,22104,25137,26249,18599,16848,18380,19753,20697,27980,29875,31543,28230,24596,20211,14281,20678,17374,2.6100217,17.25,1093.0,293,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,7443640222.68,210076134.0,35.43305981954143,1264,338.92942277423384,681,182.60358932694086,4178,1120.29044964458,58,15.552141234893643,468.0,125.48969134362456,58,15.552141234893643
972,2021,16277,18886,21717,20788,17387,15633,17954,18208,18121,24134,29368,32129,28798,24593,19793,13977,22986,13878,2.2164065277777776,12.875,987.0,302,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,,,,1003,286.2663504322536,683,194.93511200920162,3942,1125.0866933239718,56,15.9829667240341,434.0,123.86799211126427,52,14.84132624374595
973,2021,31532,29841,30078,26916,20179,18541,19758,20115,18201,16428,14490,12562,9871,7197,4844,2843,3222,13101,2.8740124111111114,13.825,857.0,163,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,,,,314,106.64456791968372,213,72.34169734679183,774,262.87546359820135,50,16.98161909549104,160.0,54.34118110557132,24,8.1511771658357
974,2021,57781,65287,68950,65967,49729,48205,53399,54631,56155,58335,63032,63100,50488,41450,29112,19793,25743,23345,1.581304961111111,17.9,2367.0,660,,,,,,,,424.7,1887.4,144.6,6262.7,764.0,3180.5,4162.6,2123.8,3917.4,7307.1,0.5555966575,1.157349575,11421873406.01,609316928.0,18.74537351768766,2782,320.1948331464955,1745,200.84111568678455,8172,940.557935468426,148,17.03408889492499,1104.0,127.06509554052155,116,13.351042647373644
10,2022,15864,18656,20465,19528,17017,16340,17490,18401,18491,19225,20023,20353,19227,18945,18673,12292,20086,11398,2.162843,9.475,1264.0,242,19.86294404920315,5.243734119659363,23.788417170715928,27.730927835875907,11.336720413638044,0.0,12.037256410907613,450.9,2018.4,120.8,6396.1,712.2,3162.3,4242.3,2109.9,3940.4,7377.7,0.1107404575,1.66147637,4205232149.86,212952586.0,19.747269703782795,745,265.66370685129306,406,129.8315068449345,1446,462.4048248713677,30,47.45558947751396,286.0,91.45766245726912,26,8.31433295066083
11,2022,16638,19574,21950,19956,16640,16062,18807,20219,22074,22931,26141,27036,26630,27459,27449,19357,28850,15751,2.4037681555555555,10.05,2639.0,393,19.86294404920315,5.243734119659363,23.788417170715928,27.730927835875907,11.336720413638044,0.0,12.037256410907613,450.9,2018.4,120.8,6396.1,712.2,3162.3,4242.3,2109.9,3940.4,7377.7,0.1107404575,1.66147637,5343763008.79,241597911.0,22.118415621524147,1264,370.2813801123381,673,177.21019024422355,3174,835.7580146139162,43,62.45007624718612,466.0,122.70423276940294,38,10.005924560595089
